inning,pitch_count,velocity_drop,earned_runs,pitch_type,pitcher_hand,batter_side,next_batter_side,batter_slugging,replace_decision
5,149,7.377248742753219,1,Changeup,L,R,L,0.5669844076926639,1
8,104,0.4336064707362661,3,Curveball,R,L,S,0.25857277267987844,1
2,79,5.511304141590522,4,Cutter,L,R,R,0.5020118034529539,1
8,131,4.969919142474951,6,Fastball,R,S,L,0.47698789798586677,1
4,105,3.5283321780522146,2,Sinker,R,R,R,0.26707456844199373,0
1,149,1.9225676423408427,0,Changeup,L,L,L,0.4636014528264905,0
5,102,3.445567494762135,4,Curveball,R,S,L,0.6066840879731599,1
1,123,6.982181804427365,6,Cutter,R,S,R,0.5568284864551266,1
7,107,6.694128882039633,6,Curveball,L,L,L,0.4748282489107562,0
8,39,7.531049999816234,5,Fastball,L,S,L,0.4189670556640404,0
3,145,2.462345653001984,2,Sinker,L,L,R,0.23443298364754644,1
3,117,3.0968332669509833,4,Slider,R,R,R,0.7735385235519139,1
7,70,0.1498092212789066,6,Slider,L,R,L,0.4416246376251741,1
4,107,7.543599957760065,2,Curveball,R,S,L,0.44988631535279855,1
3,82,2.635120734538151,0,Fastball,R,L,R,0.27700569156953253,1
8,108,3.233310572263946,1,Curveball,R,L,L,0.5196009283575798,0
3,108,7.262436891579156,2,Slider,R,R,L,0.7875325982768706,1
7,111,4.2127874413345054,3,Curveball,L,R,L,0.3518152873895108,1
2,95,4.529396334043824,7,Cutter,R,S,S,0.3880017331982231,0
1,45,1.4098627052073347,0,Fastball,L,L,R,0.3417287076082477,1
6,127,3.9892801665492357,0,Slider,L,S,S,0.7199513508011892,1
8,27,7.345668807270194,4,Sinker,L,S,S,0.48512596038262235,0
1,61,4.469744704863408,3,Sinker,L,S,S,0.694114093055242,0
9,138,2.0409309171180645,4,Curveball,L,L,S,0.7100521062291831,1
3,127,0.24944691307810274,7,Fastball,L,R,L,0.649453802679327,1
3,139,2.690414187632544,5,Curveball,L,L,S,0.3566265033567572,1
4,65,4.580727312515664,0,Slider,L,L,S,0.22115822082855363,0
1,111,0.3409063069666409,2,Fastball,L,L,R,0.28597363129207387,1
9,93,4.87834061832925,5,Slider,R,S,L,0.6181697886117432,1
3,115,4.187310616944902,3,Cutter,L,S,L,0.6443300822653049,0
4,37,6.267483753332567,0,Cutter,R,L,R,0.6598260238864968,0
1,134,0.23110537817569465,6,Sinker,R,S,L,0.3463815744708232,1
4,91,6.246778758549899,3,Changeup,R,S,L,0.291821607161775,0
1,65,4.167016366064855,5,Fastball,L,R,R,0.7538368988368753,1
5,57,2.9642346622376916,2,Cutter,L,L,L,0.5985269551185397,1
5,149,7.723063810870593,1,Changeup,R,L,S,0.6451776809995509,0
7,28,1.2809563778884243,4,Sinker,L,S,S,0.25634294291040044,0
8,127,4.330600952728852,6,Fastball,R,L,S,0.4474752997983349,1
4,117,2.5678517887398273,4,Slider,L,L,R,0.23798473805341602,1
7,38,4.219891030362686,7,Curveball,L,L,L,0.5946510357847954,0
4,90,4.418203620643297,7,Curveball,R,L,L,0.4936149676004474,1
3,58,0.7155859873987662,5,Slider,L,S,L,0.4708783518906728,1
6,61,5.289081175346798,0,Cutter,L,R,L,0.7417444012408219,0
4,109,5.0758519673520945,0,Curveball,R,S,R,0.6440711625594615,1
3,126,6.155738197075712,2,Slider,R,R,L,0.778551936820773,1
9,115,0.725267949273368,7,Changeup,L,L,R,0.22776161359248703,1
5,51,2.3780683752295024,0,Changeup,L,L,S,0.5694065316128861,0
7,145,5.20088479782481,0,Slider,R,L,R,0.5781303142734653,0
6,43,1.0938466073248678,0,Fastball,R,L,L,0.21592588151371178,0
5,43,5.420785686307538,3,Cutter,R,L,R,0.6722486226211402,1
7,139,0.4722136865633839,3,Cutter,R,L,L,0.29216893093074403,1
6,37,2.679452423677022,7,Slider,L,L,R,0.6207632184429056,1
2,60,6.773688978660153,1,Curveball,R,R,L,0.22269436477891646,1
3,106,6.194330323049281,7,Sinker,R,S,S,0.5682124673031108,1
2,101,5.158085721816703,3,Cutter,R,L,S,0.5124684780340372,0
3,52,6.963667333000809,7,Cutter,L,L,R,0.4899661696438484,0
1,43,5.674156353377604,6,Changeup,R,L,S,0.419999219416311,1
8,80,4.155000841686424,6,Changeup,L,R,L,0.4521427636311482,1
6,74,7.837740003086293,4,Changeup,R,L,S,0.4861365665760559,1
2,103,5.558848638314556,6,Sinker,L,S,S,0.3786137062501963,1
8,138,4.810937414504025,5,Cutter,R,R,S,0.7611733165517989,1
6,91,3.2709644876285173,1,Cutter,L,R,S,0.7790009426577065,0
7,93,7.219299988632403,0,Sinker,L,L,L,0.37994168737433187,0
1,148,2.3656727648399425,4,Cutter,R,R,S,0.6672150434557194,0
7,104,0.07375675368722145,1,Curveball,R,L,S,0.6509712904868399,0
3,115,1.5739241794588796,5,Curveball,L,S,R,0.7253494423840947,0
8,72,0.8761399355388733,1,Curveball,R,S,L,0.20230746416285642,1
6,129,2.5519501933845765,4,Fastball,R,R,R,0.40287079685055055,0
4,79,6.60702941966764,1,Cutter,L,R,R,0.28699268560800867,1
8,70,5.2122374829200595,4,Sinker,R,L,R,0.43451495171790633,1
9,140,1.3518447138697,1,Cutter,R,R,S,0.5453768618953767,1
2,92,6.310573768738708,1,Sinker,R,S,S,0.7453093495716328,1
6,26,4.033758928795222,6,Slider,R,R,R,0.7037684238565745,0
5,94,4.1017169929463755,1,Slider,L,S,L,0.4994134226057817,1
5,38,2.896897447846986,4,Fastball,L,L,L,0.21410127448925678,1
3,89,6.916930918576187,1,Slider,L,S,R,0.38053617215945207,0
8,75,2.5466184308463413,7,Curveball,L,R,L,0.26396605081139113,0
8,99,0.7531180853575092,6,Fastball,R,S,R,0.5903798399895852,1
5,128,2.4218319517755607,5,Fastball,L,S,S,0.617256907490291,1
8,54,5.722828370143086,5,Fastball,R,R,S,0.5892814686324869,1
8,91,5.260655094426631,3,Changeup,R,L,S,0.3648301810063881,0
3,111,1.5041372284286227,3,Slider,L,S,L,0.7517052316913231,0
2,22,0.8942743928395362,3,Cutter,R,R,R,0.5531037479201083,0
9,85,5.286926067213971,3,Changeup,L,S,L,0.55834920491063,0
2,71,5.411014685239298,7,Sinker,R,S,L,0.689334389018655,1
9,112,2.9291970976845656,3,Curveball,R,S,S,0.24154679704208648,0
4,66,6.742411068232638,5,Changeup,L,L,L,0.3257646841863282,1
2,22,7.825641630399335,0,Curveball,R,S,R,0.5537488755985303,1
1,103,1.6451617875951632,1,Cutter,R,R,L,0.5662596819668072,1
4,53,4.616549725648227,5,Cutter,L,R,S,0.4800592672843844,1
9,69,0.04277063203151332,5,Slider,L,S,L,0.6679630500267264,1
9,52,5.704435168210299,2,Sinker,R,L,R,0.4073740702028475,1
4,92,3.3142569085065423,0,Changeup,L,R,L,0.20674034095169908,1
9,22,1.5461538152253187,4,Cutter,R,L,R,0.40397556713539656,1
6,21,6.0177753741150095,6,Curveball,L,L,R,0.7795282724988237,1
1,35,6.485190380448645,0,Cutter,L,R,S,0.6674213668233242,0
6,52,0.8893320094074983,2,Slider,R,R,S,0.39095092172765156,0
9,28,0.32796609470427196,5,Curveball,L,L,S,0.3334696276404798,1
2,76,2.672627533352938,0,Fastball,R,S,S,0.6861608113346562,1
6,59,5.0079237260882845,1,Sinker,L,L,S,0.3199386252338798,1
2,71,6.3473562175090645,3,Slider,R,R,R,0.5481189622741692,1
4,35,4.3684999730436616,1,Slider,R,L,R,0.5047763187461907,0
8,106,4.645990210455845,0,Fastball,L,R,R,0.45360147305926857,0
7,79,6.398865774023129,5,Sinker,L,S,R,0.45557681857465543,1
9,22,4.230746993750075,5,Cutter,R,S,L,0.6214164898872812,1
7,34,4.889235921810404,2,Slider,L,S,R,0.2617021966326759,0
1,121,4.129738719812474,4,Fastball,R,S,S,0.4371355005605021,0
2,42,7.043665866941632,1,Sinker,R,S,R,0.7810287935139253,0
6,36,1.884132948680711,2,Fastball,R,R,L,0.6668956641977555,1
7,133,2.111948676324075,4,Sinker,L,L,L,0.21261984139215456,1
3,77,1.023691692814606,3,Slider,L,S,S,0.46823384896345616,0
9,129,6.555734011955374,1,Changeup,R,R,L,0.2703165071002335,1
7,97,3.2942183244988588,5,Slider,L,L,L,0.4908273608169857,1
6,63,2.7831515270499505,1,Sinker,L,L,S,0.2621498556048658,0
6,31,7.85078973669725,5,Changeup,L,S,R,0.4335286621637715,0
1,27,7.414426931518284,5,Cutter,R,S,L,0.5269974888310054,1
5,99,7.775901456998091,3,Fastball,R,L,L,0.4203852229420425,1
3,60,1.1383919740695427,3,Curveball,L,L,R,0.5471455717763123,0
7,65,7.13001450518533,0,Slider,R,R,S,0.791028909562036,0
3,48,2.629676795099612,4,Curveball,R,S,L,0.3474719812393331,0
5,35,0.10125416169490009,2,Cutter,R,L,L,0.5387047636759548,0
7,24,3.13038668786455,6,Slider,L,L,S,0.4827949962369215,1
3,49,4.073570825104477,6,Curveball,R,S,L,0.6855586243256377,0
2,136,0.8657633885392428,3,Cutter,R,R,R,0.38892931032040456,0
6,24,4.30142093499405,0,Changeup,L,R,L,0.5828086642051455,1
8,68,6.555708673413852,4,Cutter,L,S,L,0.615775086760429,1
4,108,3.021207606713552,7,Slider,R,R,L,0.7853960229564674,1
9,69,2.8211584522744175,4,Sinker,L,R,R,0.29075883839445604,1
8,33,2.7104833618454194,1,Sinker,R,R,R,0.7989744474271294,1
7,127,7.3847555670695355,0,Sinker,L,L,L,0.6327258007761964,0
7,65,0.3900647903215928,0,Slider,R,L,R,0.47380281244642575,0
3,101,3.5606091359436425,1,Slider,L,R,L,0.35813794088044804,0
6,145,2.116795633197735,6,Cutter,R,S,S,0.5772211712073223,0
5,103,7.150456203099954,2,Slider,R,S,S,0.2850757949182912,1
1,53,0.7684181086704314,6,Cutter,R,S,L,0.7680668089145257,0
3,90,3.2915421334432864,3,Sinker,R,R,S,0.3106550828560231,0
1,79,3.2545292162486854,5,Fastball,L,S,R,0.6645820502028479,1
4,93,7.107155340376181,1,Fastball,R,L,L,0.40708787439936633,0
3,100,1.7239475603277556,3,Fastball,R,S,L,0.3295073445192337,1
4,117,5.159163282412889,5,Curveball,L,S,L,0.6851991315909394,1
9,110,1.0752490151023126,0,Fastball,L,L,L,0.7327023270461026,0
3,114,7.631805712644342,6,Fastball,R,L,L,0.20337267149979135,0
6,79,4.744119674178287,1,Cutter,L,R,S,0.784490898049695,1
6,132,5.0100538425653625,5,Cutter,R,R,R,0.45315150758371087,1
7,100,3.4701872132837774,2,Sinker,L,R,S,0.2576459171555625,0
9,103,2.738261701330578,3,Slider,L,R,R,0.4719471593656137,1
7,44,1.7014114359590105,6,Slider,R,R,R,0.2711408428196054,0
1,52,4.831902030658071,3,Slider,R,L,R,0.35526888848245475,0
8,38,7.636493962785904,3,Sinker,R,L,R,0.5345063733183171,1
5,76,2.878327632739224,0,Cutter,R,L,R,0.4155184765850187,0
9,34,7.065255109296434,6,Cutter,R,S,L,0.3367064628669285,1
5,60,1.1902105027779974,5,Fastball,L,S,L,0.3178894986574477,0
5,79,7.489008167054406,3,Changeup,L,S,L,0.5819535629331665,1
2,128,2.8038902711846125,4,Cutter,L,R,L,0.7458134694965037,1
3,115,3.0378176927467653,6,Sinker,L,S,S,0.23385505688165603,1
9,41,3.702738056274626,3,Changeup,R,R,S,0.3465351479077714,1
7,45,5.745954159581202,0,Cutter,L,R,L,0.599245422515719,1
1,144,5.757227469512282,1,Sinker,L,R,L,0.7924088152766586,1
3,116,3.836708677757322,3,Cutter,L,R,R,0.6088096917004345,1
2,90,4.1852231945114875,3,Curveball,L,S,R,0.23157427301559788,1
1,37,0.24008390219312936,1,Changeup,R,L,R,0.30731803307487404,0
9,114,2.4343736124666053,5,Curveball,R,R,L,0.4085999855599587,1
8,85,2.7681365938448756,5,Fastball,L,S,L,0.2944416646098872,1
5,146,4.469818149806075,7,Curveball,L,R,S,0.3093658407760548,1
2,61,4.466398138970436,4,Curveball,L,R,R,0.3641925143533117,1
1,136,5.679198381822985,0,Sinker,L,L,R,0.42366559000704324,1
7,30,5.736218369744647,1,Fastball,R,R,S,0.43510667896298566,1
2,45,1.881685793696664,0,Changeup,L,L,R,0.4996262778583119,1
1,75,6.161497208838598,5,Slider,R,S,R,0.7569414927475997,1
2,137,0.1568285443702564,1,Cutter,L,R,L,0.7960095395368549,1
7,76,5.729295076853764,2,Sinker,R,L,S,0.21182860139327453,1
7,24,0.8164888281553848,4,Changeup,L,R,S,0.4962610864298499,0
6,33,5.837185667369752,7,Fastball,R,R,R,0.6512483923022513,0
5,43,4.2169447245472345,2,Curveball,R,R,S,0.2439769074202822,1
3,87,3.498036005464737,5,Slider,R,L,R,0.764713033454764,1
3,67,5.525331118091432,6,Curveball,L,S,R,0.7626267183790474,1
9,79,0.2909666699778617,1,Cutter,L,L,L,0.3250357356763641,0
4,22,1.7877626054046267,5,Fastball,R,S,L,0.6714472099793846,1
9,138,4.931521139741232,1,Slider,R,L,R,0.5488795225440577,1
4,119,6.777723253046544,0,Changeup,L,L,S,0.22034001315119636,1
2,102,3.0488610955609357,1,Changeup,L,S,S,0.378381392512097,0
4,43,2.0700917810684567,5,Fastball,R,S,L,0.35802552687947037,1
6,20,4.1498914863119545,0,Fastball,L,S,R,0.7278309255078099,1
6,135,4.978522019094731,0,Sinker,R,L,R,0.7385004758075429,0
5,29,3.3608242512459716,1,Curveball,L,S,L,0.22068018218588525,1
1,148,7.01368546127804,0,Slider,L,R,R,0.6448470236135648,0
3,98,4.187509670880107,7,Cutter,R,R,L,0.2719119690042814,1
5,118,0.2865887005646801,7,Fastball,L,R,R,0.6745543014480984,1
6,64,1.784431637649523,5,Slider,L,R,S,0.7073662949870796,1
1,137,3.6051762473425164,6,Sinker,L,S,L,0.23554987703342206,1
9,71,5.581804152135467,4,Fastball,R,S,R,0.39575623368795965,0
3,131,1.7580179503407107,2,Fastball,R,R,R,0.4278166170701896,0
3,131,7.810059517739369,7,Changeup,L,S,L,0.7730891743463357,1
2,32,2.548466065504668,1,Slider,R,R,R,0.4225513423236963,0
8,36,4.259841654884707,7,Changeup,L,L,R,0.3535981313844322,1
3,63,0.1517310778483294,0,Sinker,R,S,R,0.571818535159937,0
6,92,7.079125771446435,0,Changeup,R,L,L,0.2953360332626247,1
2,24,6.310677228201468,5,Sinker,L,S,S,0.5750512313180008,1
7,52,1.5636640343647414,0,Slider,L,S,R,0.4751447308253926,1
4,87,7.465893529918743,0,Sinker,L,S,L,0.6388633426662931,1
9,35,2.526718110379237,4,Sinker,R,L,L,0.5472921986372685,1
9,55,5.537490307040937,6,Changeup,L,L,R,0.3059494840351497,1
7,121,6.551810544132799,1,Curveball,L,R,L,0.7624260927599456,1
8,44,5.927315689897447,1,Cutter,L,L,R,0.46926857080613804,1
3,91,7.340662272238729,5,Cutter,R,L,L,0.6467371455178694,1
5,100,6.914198082725668,4,Curveball,R,R,S,0.5191649639342637,0
2,80,7.956892112732881,4,Fastball,R,L,S,0.7191628853870091,1
7,37,1.4608913006091644,4,Changeup,L,L,S,0.40221521340370114,0
8,77,2.4380944098136004,1,Cutter,L,R,S,0.5833182262762298,1
9,95,5.08980693945304,6,Slider,R,L,S,0.24763175029650403,0
7,140,5.8643774871326695,3,Sinker,L,R,S,0.246643958324815,1
8,76,4.276840436445673,5,Sinker,R,S,S,0.706122653516785,0
9,116,0.5914269190929193,5,Fastball,R,S,R,0.6910262760654848,0
6,82,6.732761814403056,2,Cutter,R,L,R,0.4155760344402202,0
2,31,7.686994848170176,7,Changeup,R,S,R,0.6056082441391155,0
2,30,3.244134750611158,7,Cutter,R,L,L,0.6973909185921976,0
4,46,1.7984998535907684,4,Changeup,L,R,L,0.28631251924271073,1
9,123,0.1545100396967003,7,Fastball,L,R,S,0.7908420444615518,1
7,86,1.8983922887486822,4,Sinker,R,R,S,0.7315109648389146,1
2,108,5.599350198707378,1,Curveball,L,S,L,0.6145495856295683,0
8,64,7.292715101381844,6,Sinker,R,R,S,0.5259371754824357,1
7,100,0.7481045314541266,5,Changeup,L,R,L,0.7369557055798182,0
9,86,4.426073497295439,7,Changeup,R,L,S,0.6435991611128462,1
8,121,5.564249988094659,1,Fastball,L,L,S,0.5508297309080945,1
3,110,2.211046568850149,6,Fastball,R,L,S,0.7349533498410195,1
1,61,4.559176313362416,2,Slider,R,L,L,0.32637170532156,1
2,39,5.721987408046183,0,Sinker,R,R,S,0.3466247093763514,1
2,67,6.701753945083015,1,Sinker,R,L,L,0.7580674035367088,0
4,37,3.619998806559847,6,Fastball,R,S,S,0.24025788696390227,1
6,147,5.982857751351685,6,Cutter,L,S,R,0.2276952994185205,1
4,96,2.4142637739187975,2,Changeup,R,S,R,0.6751652885596604,0
9,25,1.704373974177269,6,Curveball,L,L,L,0.4483980485717416,0
4,58,1.4985099687253394,7,Fastball,R,R,R,0.7497534445083229,0
6,30,2.8709818546058097,1,Changeup,R,L,R,0.3804138242902205,1
6,131,0.2870374543107923,1,Curveball,L,S,S,0.37233909880788957,0
1,127,2.2639347013219977,1,Slider,R,L,S,0.7743301390715787,0
8,113,5.217782595545826,3,Cutter,R,S,S,0.5322606617230742,1
3,74,5.183352377281094,7,Slider,R,R,L,0.5682252284383746,0
6,103,0.5884304519319299,6,Fastball,R,R,S,0.7388464193296174,1
3,77,2.299324936644961,3,Cutter,R,R,S,0.42849181008155784,1
2,56,4.5564613174233735,4,Slider,R,R,L,0.3487168331107105,0
5,35,2.548417100024823,3,Changeup,L,R,S,0.5426432868077122,0
1,89,3.343904193510988,2,Fastball,R,L,R,0.44601304646740514,1
9,112,5.702486056926112,1,Sinker,L,R,S,0.29815416121297966,1
7,37,0.07413463565304035,3,Slider,R,L,L,0.27116063252140277,0
3,149,2.2111483527074443,5,Cutter,R,S,L,0.635275243043228,1
4,65,1.1389779502801334,1,Cutter,L,S,R,0.22052237511658757,0
6,38,1.0208734621159339,0,Sinker,L,R,S,0.5165257975815436,0
3,57,7.672321731577976,4,Curveball,R,L,R,0.39778910928426525,0
7,56,3.012482652499342,3,Cutter,L,R,S,0.2905453852987701,0
6,131,4.216708679277119,5,Cutter,R,S,L,0.7344001069604711,0
9,64,5.870575096557061,6,Fastball,R,L,L,0.6443246857029461,0
5,136,0.3795797988804015,5,Cutter,R,S,R,0.6638593121261527,0
4,149,1.9281811084615867,1,Curveball,L,L,L,0.4615327030836531,1
3,63,6.6571822987497,0,Cutter,L,S,L,0.5890084175876451,0
1,116,6.8959249054230485,4,Curveball,L,R,S,0.25432592785240227,1
3,102,2.9836073651264163,4,Changeup,L,R,R,0.28356585630901465,1
3,143,2.998892797214146,0,Curveball,R,R,R,0.3935413332885194,1
7,143,6.055175016871055,3,Fastball,L,S,S,0.4746656284265207,0
7,46,2.3605618139989533,3,Slider,L,S,S,0.25629128407674356,0
1,67,0.9367526491199847,1,Sinker,L,S,R,0.5389844964399174,1
3,113,2.0602836019246675,7,Slider,R,R,L,0.34388154065088117,0
8,26,3.098757853086199,2,Changeup,R,S,R,0.6647348021361151,0
9,104,0.4176376767607861,1,Fastball,R,S,S,0.20028151387851087,0
7,131,3.8294420336013983,1,Changeup,L,R,R,0.7196470839255598,1
7,108,5.9200601021822274,6,Changeup,R,S,L,0.6395474991814363,1
8,147,4.109961155843693,1,Cutter,R,L,R,0.5277034634135039,1
6,37,0.5751627241160557,6,Cutter,R,S,R,0.642520161178273,0
3,52,3.521197050767668,0,Fastball,L,R,L,0.41874790640538934,1
1,115,5.671236864342662,4,Slider,L,L,L,0.2975517345615996,1
7,141,0.4647732319215194,4,Curveball,R,R,L,0.2054668198465044,1
1,44,0.47877751781510813,2,Cutter,R,R,L,0.5291331321680661,1
1,23,2.9648112254478614,7,Fastball,R,R,S,0.3751654673877727,0
9,127,1.5597117129896727,3,Fastball,R,L,R,0.32761351474780775,1
7,101,7.478246330467363,1,Slider,R,L,R,0.7202058358033074,0
4,29,4.650748829917945,0,Fastball,L,R,R,0.6351006759579123,0
6,54,2.2986031952471695,0,Sinker,R,S,R,0.7941053296151483,1
1,118,5.6382138329196065,1,Fastball,R,L,R,0.5969388199053226,1
7,123,2.999432410874631,0,Slider,R,R,S,0.7372197103735416,1
6,42,1.0569251550320802,0,Cutter,L,S,S,0.2710016638430694,1
4,84,1.8978578387486431,6,Slider,L,R,R,0.6336576869623256,0
7,101,5.141978275675005,1,Changeup,R,L,R,0.2517346745388607,1
3,36,0.4150088479759333,2,Cutter,L,L,R,0.25674228300412627,0
1,147,2.1815123203845097,0,Changeup,L,S,S,0.7147012893168725,0
4,50,1.666491821137397,4,Fastball,L,L,R,0.41605115986925334,1
3,84,1.609080885412256,5,Changeup,R,R,L,0.3898595027057076,0
1,99,5.462099295807769,4,Slider,R,R,S,0.31026983876617026,1
2,111,6.606535334034916,7,Slider,R,S,L,0.4909655127163181,1
5,49,5.72693286451407,6,Curveball,R,S,L,0.3221495738723744,1
8,142,5.165822526404098,6,Sinker,R,S,L,0.5227085361314526,1
1,89,7.331614174542912,7,Fastball,L,S,S,0.5962628423859837,1
4,48,0.46713904339437473,5,Slider,L,R,L,0.5929467212733928,0
4,22,1.3398646878099258,5,Cutter,L,R,R,0.41878976724241257,1
5,94,3.315254845364257,4,Slider,R,R,R,0.62242268807353,0
7,64,2.979613148030942,1,Cutter,L,R,L,0.3596504059930423,0
8,88,3.3444128237041797,7,Fastball,R,S,S,0.6846087046205979,1
6,130,1.6516392403416482,5,Sinker,R,L,R,0.20006906555426007,0
1,103,1.1960265246418267,4,Curveball,L,R,S,0.7799390675908053,1
7,71,4.073545979663424,3,Curveball,L,L,R,0.46014392329873255,0
3,135,7.4244201925503495,0,Changeup,R,S,S,0.40039752248407334,0
6,122,3.1357556987993362,6,Slider,L,S,R,0.5746894247118847,1
8,99,0.34682571295622466,2,Fastball,L,L,L,0.7274582988875753,1
7,48,5.649338743116196,5,Changeup,L,S,L,0.4115427781345108,0
6,121,2.3288392442173995,7,Fastball,R,L,L,0.2420255235367908,1
9,78,1.9607600584391367,7,Fastball,R,R,S,0.4123001192479361,1
9,31,2.5940640055836965,7,Changeup,L,S,L,0.20305200157398695,0
1,29,5.79052419126301,4,Fastball,L,S,S,0.31102529174194526,1
1,50,6.550555094962433,7,Changeup,R,L,R,0.23120453380060932,1
1,110,4.704448538711709,1,Sinker,R,L,R,0.4325511948852745,0
8,22,2.5798300297564127,6,Slider,R,L,S,0.2358495015379742,1
7,123,2.4838258649382254,5,Changeup,R,L,L,0.7903556501441809,0
3,145,0.9944667992437042,2,Slider,L,L,S,0.6691496917826028,0
2,20,7.466408385881556,6,Curveball,R,S,S,0.4517199996850513,0
4,34,5.105115191750556,1,Changeup,R,L,S,0.6742532190753584,1
3,108,0.2157969588469122,2,Sinker,L,R,R,0.45041708025469757,0
7,141,5.2989367614934455,2,Curveball,L,L,R,0.5882489143189162,1
8,135,3.577227393548063,0,Changeup,L,S,R,0.6929096698372118,0
6,55,7.7804637043753555,5,Fastball,R,R,L,0.6106414932524121,1
3,86,6.552550598451256,5,Curveball,R,S,R,0.25070650558289914,1
6,44,1.3705260306623854,5,Cutter,L,L,R,0.22609134250488847,0
2,30,5.760888950998932,2,Cutter,R,S,S,0.5419429588586275,1
7,85,3.884528030682107,3,Cutter,R,S,L,0.3178571433271608,0
7,79,1.4963613093594255,3,Curveball,R,L,S,0.7904558181205938,1
4,69,5.5899192586395925,6,Slider,L,S,S,0.2097765171959565,0
8,82,4.379100629553963,3,Changeup,L,S,S,0.6491156153380548,1
4,111,0.24299103017256396,7,Fastball,R,S,S,0.2254660309499735,1
7,57,5.172703604230607,6,Fastball,R,R,R,0.5665235095412353,1
4,139,5.079896718899525,1,Curveball,R,S,L,0.45202620179743924,1
5,52,1.152681288411701,0,Cutter,R,L,R,0.5796939246606261,0
7,94,2.791901815973543,1,Sinker,R,L,S,0.6571750345627128,0
3,64,4.687191766008319,5,Fastball,L,S,R,0.21992024970524615,1
5,148,1.110264112853839,5,Sinker,L,L,L,0.5127563422991485,1
3,72,6.821787022678052,4,Sinker,R,R,R,0.7654038651785524,1
5,86,0.21988837030163033,5,Fastball,L,L,R,0.33066994610773864,0
3,124,0.8226993197548396,3,Slider,R,L,L,0.24648100680730983,0
7,33,0.9288553588390727,0,Fastball,R,S,S,0.6625790050550975,0
1,143,4.224857007800441,3,Fastball,R,R,S,0.6448650743507855,1
9,139,4.960912097349002,0,Changeup,L,R,S,0.43409270210279643,0
9,55,3.2299263720118923,7,Fastball,L,L,L,0.698148324407956,1
5,147,2.3093346213453296,1,Changeup,L,L,R,0.5263406543275965,1
9,116,6.474539005004459,5,Cutter,L,S,S,0.48521617883431517,1
6,100,0.5462878698113611,1,Slider,L,S,L,0.6931131582799512,1
5,92,2.2423348890623336,7,Sinker,L,R,L,0.25888395407891607,1
3,90,0.3129246304317661,3,Fastball,R,S,L,0.33433991623282966,0
8,65,0.11112107973014407,2,Slider,R,R,S,0.46648138078386486,0
4,79,2.82703909545761,7,Sinker,R,R,L,0.25125984560809717,1
3,79,1.558589299559456,0,Slider,R,L,S,0.797522955608233,1
6,24,2.14692683870597,5,Sinker,L,R,R,0.38811860046925234,0
8,78,6.567577259639745,4,Sinker,L,R,L,0.7686467314899403,1
9,28,1.303840769993771,6,Slider,R,R,L,0.48467096569943063,0
6,64,6.241866937214407,2,Curveball,L,R,S,0.7547111350800972,0
5,99,5.400404985170908,7,Changeup,L,L,S,0.4639909565696901,1
